2x2 0.001951 0.000545 0.00076315 0.000306716
4x4 0.003124 0.001765 0.0017533 0.000317135
8x8 0.014569 0.010616 0.0114795 0.00166317
16x16 0.045083 0.033327 0.0363345 0.00447829
32x32 0.262444 0.255603 0.243833 0.0129796
64x64 2.34538 2.04353 1.98512 0.132315
128x128 16.501 16.1507 15.4399 0.819266
256x256 134.139 130.914 124.921 6.61466
512x512 1172.1 1168.34 1111.39 58.5034
1024x1024 18447.3 18179.4 17341.3 914.716
